Date,Lower Laithe,Ponden,Springhead Weir
03/12/1933,0.2,0.48,0.68
10/12/1933,0.2,0.48,0.68
17/12/1933,0.39,0.48,0.87
24/12/1933,0.757,1.7767,2.5337
01/01/1934,0.2,0.48,0.68
08/01/1934,0.2,0.48,0.68
15/01/1934,0.2,0.48,0.68
22/01/1934,0.2,0.48,0.68
29/01/1934,0.2,0.48,0.68
05/02/1934,0.2,0.48,0.68
12/02/1934,0.757,1.193,1.95
19/02/1934,0.757,1.873,2.63
26/02/1934,0.757,2.4287,3.1857
05/03/1934,0.2,0.48,0.68
12/03/1934,0.2,0.48,0.68
19/03/1934,0.2,0.48,0.68
26/03/1934,0.2,0.48,0.68
02/04/1934,0.2,0.48,0.68
09/04/1934,0.2,0.48,0.68
16/04/1934,0.2,0.48,0.68
23/04/1934,0.2,0.48,0.68
30/04/1934,0.2,0.48,0.68
07/05/1934,0.2,0.48,0.68
14/05/1934,0.2,0.48,0.68
21/05/1934,0.2,0.48,0.68
28/05/1934,0.2,0.48,0.68
04/06/1934,0.757,2.2673,3.0243
11/06/1934,0.757,2.5416,3.2986
18/06/1934,0.757,2.4544,3.2114
25/06/1934,0.757,2.293,3.05
02/07/1934,0.757,2.4916,3.2486
09/07/1934,0.757,2.6644,3.4214
16/07/1934,0.757,2.7716,3.5286
23/07/1934,0.757,2.8101,3.5671
30/07/1934,0.757,2.0459,2.8029
06/08/1934,0.757,0.56443,1.32143
13/08/1934,0.757,1.4273,2.1843
20/08/1934,0.757,2.0716,2.8286
27/08/1934,0.757,2.2201,2.9771
03/09/1934,0.757,2.6501,3.4071
10/09/1934,0.757,2.9101,3.6671
17/09/1934,0.757,2.3416,3.0986
24/09/1934,0.2,0.48,0.68
01/10/1934,0.2,0.48,0.68
08/10/1934,0.2,0.48,0.68
15/10/1934,0.2,0.48,0.68
22/10/1934,0.2,0.48,0.68
29/10/1934,0.2,0.48,0.68
05/11/1934,0.2,0.48,0.68
12/11/1934,0.2,0.48,0.68
19/11/1934,0.2,0.48,0.68
26/11/1934,0.2,0.48,0.68
03/12/1934,0.2,0.48,0.68
10/12/1934,0.2,0.48,0.68
17/12/1934,0.2,0.48,0.68
24/12/1934,0.2,0.48,0.68
01/01/1935,0.2,0.48,0.68
08/01/1935,0.2,0.48,0.68
15/01/1935,0.2,0.48,0.68
22/01/1935,0.2,0.48,0.68
29/01/1935,0.2,0.48,0.68
05/02/1935,0.2,0.48,0.68
12/02/1935,0.2,0.48,0.68
19/02/1935,0.2,0.48,0.68
26/02/1935,0.2,0.48,0.68
05/03/1935,0.2,0.48,0.68
12/03/1935,0.2,0.48,0.68
19/03/1935,0.2,0.48,0.68
26/03/1935,0.2,0.48,0.68
02/04/1935,0.2,0.48,0.68
09/04/1935,0.2,0.48,0.68
16/04/1935,0.2,0.48,0.68
23/04/1935,0.2,0.48,0.68
30/04/1935,0.2,0.48,0.68
07/05/1935,0.2,0.48,0.68
14/05/1935,0.757,1.9101,2.6671
21/05/1935,0.757,2.1701,2.9271
28/05/1935,0.757,2.3801,3.1371
04/06/1935,0.757,2.4816,3.2386
11/06/1935,0.757,1.973,2.73
18/06/1935,0.2,0.48,0.68
25/06/1935,0.757,0.83729,1.59429
02/07/1935,0.757,1.9716,2.7286
09/07/1935,0.757,2.6259,3.3829
16/07/1935,0.757,2.8744,3.6314
23/07/1935,0.757,2.9587,3.7157
30/07/1935,0.757,3.0573,3.8143
06/08/1935,0.757,3.2187,3.9757
13/08/1935,0.757,3.3559,4.1129
20/08/1935,0.757,3.3201,4.0771
27/08/1935,0.757,2.6516,3.4086
03/09/1935,0.757,1.3673,2.1243
10/09/1935,0.2,0.48,0.68
17/09/1935,0.2,0.48,0.68
24/09/1935,0.2,0.48,0.68
01/10/1935,0.2,0.48,0.68
08/10/1935,0.2,0.48,0.68
15/10/1935,0.2,0.48,0.68
22/10/1935,0.2,0.48,0.68
29/10/1935,0.2,0.48,0.68
05/11/1935,0.2,0.48,0.68
12/11/1935,0.2,0.48,0.68
19/11/1935,0.2,0.48,0.68
26/11/1935,0.2,0.48,0.68
03/12/1935,0.2,0.48,0.68
10/12/1935,0.2,0.48,0.68
17/12/1935,0.2,0.48,0.68
24/12/1935,0.2,0.48,0.68
01/01/1936,0.2,0.48,0.68
08/01/1936,0.2,0.48,0.68
15/01/1936,0.2,0.48,0.68
22/01/1936,0.2,0.48,0.68
29/01/1936,0.2,0.48,0.68
05/02/1936,0.2,0.48,0.68
12/02/1936,0.2,0.48,0.68
19/02/1936,0.2,0.48,0.68
26/02/1936,0.2,0.48,0.68
05/03/1936,0.2,0.48,0.68
12/03/1936,0.2,0.48,0.68
19/03/1936,0.2,0.48,0.68
26/03/1936,0.2,0.48,0.68
02/04/1936,0.2,0.48,0.68
09/04/1936,0.2,0.48,0.68
16/04/1936,0.2,0.48,0.68
23/04/1936,0.2,0.48,0.68
30/04/1936,0.757,0.90729,1.66429
07/05/1936,0.757,1.9587,2.7157
14/05/1936,0.757,2.2087,2.9657
21/05/1936,0.757,2.283,3.04
28/05/1936,0.757,0.80014,1.55714
04/06/1936,0.71714,0.48,1.19714
11/06/1936,0.2,0.48,0.68
18/06/1936,0.2,0.48,0.68
25/06/1936,0.2,0.48,0.68
02/07/1936,0.2,0.48,0.68
09/07/1936,0.2,0.48,0.68
16/07/1936,0.2,0.48,0.68
23/07/1936,0.2,0.48,0.68
30/07/1936,0.2,0.48,0.68
06/08/1936,0.2,0.48,0.68
13/08/1936,0.2,0.48,0.68
20/08/1936,0.2,0.48,0.68
27/08/1936,0.2,0.48,0.68
03/09/1936,0.2,0.48,0.68
10/09/1936,0.2,0.48,0.68
17/09/1936,0.2,0.48,0.68
24/09/1936,0.2,0.48,0.68
01/10/1936,0.2,0.48,0.68
08/10/1936,0.757,2.8601,3.6171
15/10/1936,0.2,0.48,0.68
22/10/1936,0.2,0.48,0.68
29/10/1936,0.2,0.48,0.68
05/11/1936,0.2,0.48,0.68
12/11/1936,0.2,0.48,0.68
19/11/1936,0.2,0.48,0.68
26/11/1936,0.2,0.48,0.68
03/12/1936,0.2,0.48,0.68
10/12/1936,0.2,0.48,0.68
17/12/1936,0.2,0.48,0.68
24/12/1936,0.2,0.48,0.68
01/01/1937,0.2,0.48,0.68
08/01/1937,0.2,0.48,0.68
15/01/1937,0.2,0.48,0.68
22/01/1937,0.2,0.48,0.68
29/01/1937,0.2,0.48,0.68
05/02/1937,0.2,0.48,0.68
12/02/1937,0.2,0.48,0.68
19/02/1937,0.2,0.48,0.68
26/02/1937,0.2,0.48,0.68
05/03/1937,0.2,0.48,0.68
12/03/1937,0.2,0.48,0.68
19/03/1937,0.2,0.48,0.68
26/03/1937,0.2,0.48,0.68
02/04/1937,0.2,0.48,0.68
09/04/1937,0.2,0.48,0.68
16/04/1937,0.2,0.48,0.68
23/04/1937,0.2,0.48,0.68
30/04/1937,0.2,0.48,0.68
07/05/1937,0.757,1.563,2.32
14/05/1937,0.757,1.9116,2.6686
21/05/1937,0.2,0.48,0.68
28/05/1937,0.2,0.48,0.68
04/06/1937,0.2,0.48,0.68
11/06/1937,0.757,1.9373,2.6943
18/06/1937,0.757,2.3801,3.1371
25/06/1937,0.757,2.8244,3.5814
02/07/1937,0.757,3.0573,3.8143
09/07/1937,0.757,3.1344,3.8914
16/07/1937,0.757,3.0959,3.8529
23/07/1937,0.757,2.6259,3.3829
30/07/1937,0.757,3.2059,3.9629
06/08/1937,0.757,3.083,3.84
13/08/1937,0.757,1.8501,2.6071
20/08/1937,0.757,2.6144,3.3714
27/08/1937,0.757,3.3073,4.0643
03/09/1937,0.757,3.5887,4.3457
10/09/1937,0.757,3.683,4.44
17/09/1937,0.757,3.393,4.15
24/09/1937,0.757,3.6973,4.4543
01/10/1937,0.757,3.8373,4.5943
08/10/1937,0.757,3.9559,4.7129
15/10/1937,0.757,4.033,4.79
22/10/1937,0.757,2.193,2.95
29/10/1937,0.2,0.48,0.68
05/11/1937,0.757,1.4673,2.2243
12/11/1937,0.757,2.8344,3.5914
19/11/1937,0.2,0.48,0.68
26/11/1937,0.2,0.48,0.68
03/12/1937,0.2,0.48,0.68
10/12/1937,0.2,0.48,0.68
17/12/1937,0.2,0.48,0.68
24/12/1937,0.757,1.6155,2.3725
01/01/1938,0.2,0.48,0.68
08/01/1938,0.2,0.48,0.68
15/01/1938,0.2,0.48,0.68
22/01/1938,0.2,0.48,0.68
29/01/1938,0.2,0.48,0.68
05/02/1938,0.2,0.48,0.68
12/02/1938,0.2,0.48,0.68
19/02/1938,0.2,0.48,0.68
26/02/1938,0.2,0.48,0.68
05/03/1938,0.2,0.48,0.68
12/03/1938,0.42143,0.48,0.90143
19/03/1938,0.757,1.9473,2.7043
26/03/1938,0.757,0.77586,1.53286
02/04/1938,0.2,0.48,0.68
09/04/1938,0.757,1.9959,2.7529
16/04/1938,0.757,2.9459,3.7029
23/04/1938,0.757,3.2559,4.0129
30/04/1938,0.757,3.4187,4.1757
07/05/1938,0.757,3.5516,4.3086
14/05/1938,0.757,3.5901,4.3471
21/05/1938,0.757,3.5773,4.3343
28/05/1938,0.2,0.48,0.68
04/06/1938,0.2,0.48,0.68
11/06/1938,0.2,0.48,0.68
18/06/1938,0.757,1.6273,2.3843
25/06/1938,0.2,0.48,0.68
02/07/1938,0.2,0.48,0.68
09/07/1938,0.2,0.48,0.68
16/07/1938,0.2,0.48,0.68
23/07/1938,0.2,0.48,0.68
30/07/1938,0.2,0.48,0.68
06/08/1938,0.2,0.48,0.68
13/08/1938,0.2,0.48,0.68
20/08/1938,0.2,0.48,0.68
27/08/1938,0.2,0.48,0.68
03/09/1938,0.2,0.48,0.68
10/09/1938,0.2,0.48,0.68
17/09/1938,0.757,1.4714,2.2284
24/09/1938,0.757,2.2573,3.0143
01/10/1938,0.2,0.48,0.68
08/10/1938,0.2,0.48,0.68
15/10/1938,0.2,0.48,0.68
22/10/1938,0.2,0.48,0.68
29/10/1938,0.2,0.48,0.68
05/11/1938,0.2,0.48,0.68
12/11/1938,0.2,0.48,0.68
19/11/1938,0.2,0.48,0.68
26/11/1938,0.2,0.48,0.68
03/12/1938,0.2,0.48,0.68
10/12/1938,0.2,0.48,0.68
17/12/1938,0.2,0.48,0.68
24/12/1938,0.2,0.48,0.68
01/01/1939,0.2,0.48,0.68
08/01/1939,0.2,0.48,0.68
15/01/1939,0.2,0.48,0.68
22/01/1939,0.2,0.48,0.68
29/01/1939,0.2,0.48,0.68
05/02/1939,0.2,0.48,0.68
12/02/1939,0.2,0.48,0.68
19/02/1939,0.2,0.48,0.68
26/02/1939,0.2,0.48,0.68
05/03/1939,0.2,0.48,0.68
12/03/1939,0.2,0.48,0.68
19/03/1939,0.2,0.48,0.68
26/03/1939,0.2,0.48,0.68
02/04/1939,0.2,0.48,0.68
09/04/1939,0.2,0.48,0.68
16/04/1939,0.2,0.48,0.68
23/04/1939,0.2,0.48,0.68
30/04/1939,0.2,0.48,0.68
07/05/1939,0.757,1.0216,1.7786
14/05/1939,0.757,1.7116,2.4686
21/05/1939,0.757,2.3316,3.0886
28/05/1939,0.757,2.6501,3.4071
04/06/1939,0.757,2.8487,3.6057
11/06/1939,0.757,2.4644,3.2214
18/06/1939,0.757,2.4173,3.1743
25/06/1939,0.757,2.3559,3.1129
02/07/1939,0.2,0.48,0.68
09/07/1939,0.2,0.48,0.68
16/07/1939,0.2,0.48,0.68
23/07/1939,0.2,0.48,0.68
30/07/1939,0.2,0.48,0.68
06/08/1939,0.2,0.48,0.68
13/08/1939,0.2,0.48,0.68
20/08/1939,0.2,0.48,0.68
27/08/1939,0.2,0.48,0.68
03/09/1939,0.2,0.48,0.68
10/09/1939,0.2,0.48,0.68
17/09/1939,0.2,0.48,0.68
24/09/1939,0.757,2.9716,3.7286
01/10/1939,0.757,2.9373,3.6943
08/10/1939,0.2,0.48,0.68
15/10/1939,0.757,1.2444,2.0014
22/10/1939,0.757,0.67586,1.43286
29/10/1939,0.2,0.48,0.68
05/11/1939,0.2,0.48,0.68
12/11/1939,0.2,0.48,0.68
19/11/1939,0.2,0.48,0.68
26/11/1939,0.2,0.48,0.68
03/12/1939,0.2,0.48,0.68
10/12/1939,0.2,0.48,0.68
17/12/1939,0.2,0.48,0.68
24/12/1939,0.2,0.48,0.68
01/01/1940,0.757,2.0216,2.7786
08/01/1940,0.757,2.1701,2.9271
15/01/1940,0.757,2.4187,3.1757
22/01/1940,0.2,0.48,0.68
29/01/1940,0.2,0.48,0.68
05/02/1940,0.2,0.48,0.68
12/02/1940,0.2,0.48,0.68
19/02/1940,0.2,0.48,0.68
26/02/1940,0.2,0.48,0.68
05/03/1940,0.2,0.48,0.68
12/03/1940,0.2,0.48,0.68
19/03/1940,0.2,0.48,0.68
26/03/1940,0.2,0.48,0.68
02/04/1940,0.2,0.48,0.68
09/04/1940,0.2,0.48,0.68
16/04/1940,0.2,0.48,0.68
23/04/1940,0.2,0.48,0.68
30/04/1940,0.2,0.48,0.68
07/05/1940,0.2,0.48,0.68
14/05/1940,0.757,2.6009,3.3579
21/05/1940,0.757,3.0701,3.8271
28/05/1940,0.757,2.2944,3.0514
04/06/1940,0.757,2.8473,3.6043
11/06/1940,0.757,3.1701,3.9271
18/06/1940,0.757,3.3173,4.0743
25/06/1940,0.757,3.4316,4.1886
02/07/1940,0.757,3.5516,4.3086
09/07/1940,0.757,2.983,3.74
16/07/1940,0.2,0.48,0.68
23/07/1940,0.2,0.48,0.68
30/07/1940,0.757,2.5901,3.3471
06/08/1940,0.757,3.2316,3.9886
13/08/1940,0.757,3.4173,4.1743
20/08/1940,0.757,3.5273,4.2843
27/08/1940,0.757,3.6601,4.4171
03/09/1940,0.757,3.773,4.53
10/09/1940,0.2,0.48,0.68
17/09/1940,0.2,0.48,0.68
24/09/1940,0.58143,0.48,1.06143
01/10/1940,0.757,0.92443,1.68143
08/10/1940,0.2,0.48,0.68
15/10/1940,0.2,0.48,0.68
22/10/1940,0.2,0.48,0.68
29/10/1940,0.2,0.48,0.68
05/11/1940,0.2,0.48,0.68
12/11/1940,0.2,0.48,0.68
19/11/1940,0.2,0.48,0.68
26/11/1940,0.2,0.48,0.68
03/12/1940,0.2,0.48,0.68
10/12/1940,0.2,0.48,0.68
17/12/1940,0.2,0.48,0.68
24/12/1940,0.2,0.48,0.68
01/01/1941,0.2,0.48,0.68
08/01/1941,0.2,0.48,0.68
15/01/1941,0.2,0.48,0.68
22/01/1941,0.2,0.48,0.68
29/01/1941,0.2,0.48,0.68
05/02/1941,0.2,0.48,0.68
12/02/1941,0.2,0.48,0.68
19/02/1941,0.2,0.48,0.68
26/02/1941,0.2,0.48,0.68
05/03/1941,0.2,0.48,0.68
12/03/1941,0.2,0.48,0.68
19/03/1941,0.2,0.48,0.68
26/03/1941,0.2,0.48,0.68
02/04/1941,0.2,0.48,0.68
09/04/1941,0.2,0.48,0.68
16/04/1941,0.2,0.48,0.68
23/04/1941,0.2,0.48,0.68
30/04/1941,0.757,0.98014,1.73714
07/05/1941,0.757,1.8487,2.6057
14/05/1941,0.757,2.0344,2.7914
21/05/1941,0.757,1.713,2.47
28/05/1941,0.757,1.1601,1.9171
04/06/1941,0.757,1.9473,2.7043
11/06/1941,0.757,2.343,3.1
18/06/1941,0.757,2.553,3.31
25/06/1941,0.757,2.7116,3.4686
02/07/1941,0.757,2.8859,3.6429
09/07/1941,0.757,3.0201,3.7771
16/07/1941,0.757,2.8987,3.6557
23/07/1941,0.757,3.0316,3.7886
30/07/1941,0.757,3.0344,3.7914
06/08/1941,0.757,2.343,3.1
13/08/1941,0.2,0.48,0.68
20/08/1941,0.2,0.48,0.68
27/08/1941,0.2,0.48,0.68
03/09/1941,0.30568,0.48,0.78568
10/09/1941,0.757,0.94567,1.70267
17/09/1941,0.757,2.7359,3.4929
24/09/1941,0.757,2.923,3.68
01/10/1941,0.757,3.0573,3.8143
08/10/1941,0.2,0.48,0.68
15/10/1941,0.2,0.48,0.68
22/10/1941,0.2,0.48,0.68
29/10/1941,0.2,0.48,0.68
05/11/1941,0.2,0.48,0.68
12/11/1941,0.2,0.48,0.68
19/11/1941,0.2,0.48,0.68
26/11/1941,0.2,0.48,0.68
03/12/1941,0.2,0.48,0.68
10/12/1941,0.2,0.48,0.68
17/12/1941,0.2,0.48,0.68
24/12/1941,0.2,0.48,0.68
01/01/1942,0.2,0.48,0.68
08/01/1942,0.2,0.48,0.68
15/01/1942,0.2,0.48,0.68
22/01/1942,0.2,0.48,0.68
29/01/1942,0.2,0.48,0.68
05/02/1942,0.2,0.48,0.68
12/02/1942,0.2,0.48,0.68
19/02/1942,0.2,0.48,0.68
26/02/1942,0.2,0.48,0.68
05/03/1942,0.2,0.48,0.68
12/03/1942,0.2,0.48,0.68
19/03/1942,0.2,0.48,0.68
26/03/1942,0.2,0.48,0.68
02/04/1942,0.2,0.48,0.68
09/04/1942,0.2,0.48,0.68
16/04/1942,0.2,0.48,0.68
23/04/1942,0.2,0.48,0.68
30/04/1942,0.757,2.4544,3.2114
07/05/1942,0.757,2.6501,3.4071
14/05/1942,0.757,2.4401,3.1971
21/05/1942,0.757,1.023,1.78
28/05/1942,0.2,0.48,0.68
04/06/1942,0.757,1.4916,2.2486
11/06/1942,0.757,1.7873,2.5443
18/06/1942,0.757,2.2701,3.0271
25/06/1942,0.757,2.6501,3.4071
02/07/1942,0.757,2.663,3.42
09/07/1942,0.757,2.7859,3.5429
16/07/1942,0.757,2.8373,3.5943
23/07/1942,0.757,2.1959,2.9529
30/07/1942,0.39714,0.48,0.87714
06/08/1942,0.2,0.48,0.68
13/08/1942,0.2,0.48,0.68
20/08/1942,0.2,0.48,0.68
27/08/1942,0.2,0.48,0.68
03/09/1942,0.2,0.48,0.68
10/09/1942,0.2,0.48,0.68
17/09/1942,0.2,0.48,0.68
24/09/1942,0.2,0.48,0.68
01/10/1942,0.2,0.48,0.68
08/10/1942,0.2,0.48,0.68
15/10/1942,0.2,0.48,0.68
22/10/1942,0.2,0.48,0.68
29/10/1942,0.2,0.48,0.68
05/11/1942,0.2,0.48,0.68
12/11/1942,0.2,0.48,0.68
19/11/1942,0.2,0.48,0.68
26/11/1942,0.2,0.48,0.68
03/12/1942,0.2,0.48,0.68
10/12/1942,0.2,0.48,0.68
17/12/1942,0.2,0.48,0.68
24/12/1942,0.2,0.48,0.68
01/01/1943,0.2,0.48,0.68
08/01/1943,0.2,0.48,0.68
15/01/1943,0.2,0.48,0.68
22/01/1943,0.2,0.48,0.68
29/01/1943,0.2,0.48,0.68
05/02/1943,0.2,0.48,0.68
12/02/1943,0.2,0.48,0.68
19/02/1943,0.2,0.48,0.68
26/02/1943,0.2,0.48,0.68
05/03/1943,0.2,0.48,0.68
12/03/1943,0.757,0.81871,1.57571
19/03/1943,0.757,1.513,2.27
26/03/1943,0.2,0.48,0.68
02/04/1943,0.2,0.48,0.68
09/04/1943,0.757,1.2787,2.0357
16/04/1943,0.757,1.9716,2.7286
23/04/1943,0.2,0.48,0.68
30/04/1943,0.2,0.48,0.68
07/05/1943,0.2,0.48,0.68
14/05/1943,0.2,0.48,0.68
21/05/1943,0.2,0.48,0.68
28/05/1943,0.2,0.48,0.68
04/06/1943,0.2,0.48,0.68
11/06/1943,0.2,0.48,0.68
18/06/1943,0.2,0.48,0.68
25/06/1943,0.2,0.48,0.68
02/07/1943,0.2,0.48,0.68
09/07/1943,0.2,0.48,0.68
16/07/1943,0.2,0.48,0.68
23/07/1943,0.2,0.48,0.68
30/07/1943,0.35343,0.48,0.83343
06/08/1943,0.2,0.48,0.68
13/08/1943,0.2,0.48,0.68
20/08/1943,0.2,0.48,0.68
27/08/1943,0.2,0.48,0.68
03/09/1943,0.2,0.48,0.68
10/09/1943,0.2,0.48,0.68
17/09/1943,0.2,0.48,0.68
24/09/1943,0.2,0.48,0.68
01/10/1943,0.2,0.48,0.68
08/10/1943,0.2,0.48,0.68
15/10/1943,0.2,0.48,0.68
22/10/1943,0.2,0.48,0.68
29/10/1943,0.2,0.48,0.68
05/11/1943,0.2,0.48,0.68
12/11/1943,0.2,0.48,0.68
19/11/1943,0.2,0.48,0.68
26/11/1943,0.2,0.48,0.68
03/12/1943,0.2,0.48,0.68
10/12/1943,0.2,0.48,0.68
17/12/1943,0.2,0.48,0.68
24/12/1943,0.2,0.48,0.68
01/01/1944,0.2,0.48,0.68
08/01/1944,0.2,0.48,0.68
15/01/1944,0.2,0.48,0.68
22/01/1944,0.2,0.48,0.68
29/01/1944,0.2,0.48,0.68
05/02/1944,0.2,0.48,0.68
12/02/1944,0.2,0.48,0.68
19/02/1944,0.2,0.48,0.68
26/02/1944,0.2,0.48,0.68
05/03/1944,0.2,0.48,0.68
12/03/1944,0.757,1.0473,1.8043
19/03/1944,0.757,2.1314,2.8884
26/03/1944,0.757,3.0444,3.8014
02/04/1944,0.2,0.48,0.68
09/04/1944,0.2,0.48,0.68
16/04/1944,0.2,0.48,0.68
23/04/1944,0.2,0.48,0.68
30/04/1944,0.2,0.48,0.68
07/05/1944,0.2,0.48,0.68
14/05/1944,0.757,2.3352,3.0922
21/05/1944,0.757,3.3559,4.1129
28/05/1944,0.2,0.48,0.68
04/06/1944,0.2,0.48,0.68
11/06/1944,0.2,0.48,0.68
18/06/1944,0.2,0.48,0.68
25/06/1944,0.757,3.4016,4.1586
02/07/1944,0.2,0.48,0.68
09/07/1944,0.2,0.48,0.68
16/07/1944,0.2,0.48,0.68
23/07/1944,0.757,2.0236,2.7806
30/07/1944,0.757,3.6373,4.3943
06/08/1944,0.757,3.9087,4.6657
13/08/1944,0.757,3.8216,4.5786
20/08/1944,0.757,0.88871,1.64571
27/08/1944,0.2,0.48,0.68
03/09/1944,0.2,0.48,0.68
10/09/1944,0.2,0.48,0.68
17/09/1944,0.2,0.48,0.68
24/09/1944,0.2,0.48,0.68
01/10/1944,0.2,0.48,0.68
08/10/1944,0.2,0.48,0.68
15/10/1944,0.2,0.48,0.68
22/10/1944,0.2,0.48,0.68
29/10/1944,0.2,0.48,0.68
05/11/1944,0.2,0.48,0.68
12/11/1944,0.2,0.48,0.68
19/11/1944,0.2,0.48,0.68
26/11/1944,0.2,0.48,0.68
03/12/1944,0.2,0.48,0.68
10/12/1944,0.2,0.48,0.68
17/12/1944,0.2,0.48,0.68
24/12/1944,0.2,0.48,0.68
01/01/1945,0.2,0.48,0.68
08/01/1945,0.2,0.48,0.68
15/01/1945,0.2,0.48,0.68
22/01/1945,0.2,0.48,0.68
29/01/1945,0.2,0.48,0.68
05/02/1945,0.2,0.48,0.68
12/02/1945,0.2,0.48,0.68
19/02/1945,0.2,0.48,0.68
26/02/1945,0.2,0.48,0.68
05/03/1945,0.2,0.48,0.68
12/03/1945,0.757,2.3801,3.1371
19/03/1945,0.2,0.48,0.68
26/03/1945,0.2,0.48,0.68
02/04/1945,0.2,0.48,0.68
09/04/1945,0.2,0.48,0.68
16/04/1945,0.2,0.48,0.68
23/04/1945,0.757,0.49128,1.24828
30/04/1945,0.757,3.0473,3.8043
07/05/1945,0.757,0.653,1.41
14/05/1945,0.2,0.48,0.68
21/05/1945,0.2,0.48,0.68
28/05/1945,0.2,0.48,0.68
04/06/1945,0.2,0.48,0.68
11/06/1945,0.2,0.48,0.68
18/06/1945,0.2,0.48,0.68
25/06/1945,0.2,0.48,0.68
02/07/1945,0.757,1.6259,2.3829
09/07/1945,0.757,1.2349,1.9919
16/07/1945,0.757,1.6387,2.3957
23/07/1945,0.2,0.48,0.68
30/07/1945,0.757,2.2439,3.0009
06/08/1945,0.757,3.503,4.26
13/08/1945,0.757,3.7987,4.5557
20/08/1945,0.757,3.4773,4.2343
27/08/1945,0.2,0.48,0.68
03/09/1945,0.2,0.48,0.68
10/09/1945,0.2,0.48,0.68
17/09/1945,0.2,0.48,0.68
24/09/1945,0.2,0.48,0.68
01/10/1945,0.2,0.48,0.68
08/10/1945,0.757,2.6887,3.4457
15/10/1945,0.757,1.9216,2.6786
22/10/1945,0.2,0.48,0.68
29/10/1945,0.2,0.48,0.68
05/11/1945,0.2,0.48,0.68
12/11/1945,0.2,0.48,0.68
19/11/1945,0.757,2.3673,3.1243
26/11/1945,0.757,2.0459,2.8029
03/12/1945,0.2,0.48,0.68
10/12/1945,0.757,1.7873,2.5443
17/12/1945,0.2,0.48,0.68
24/12/1945,0.2,0.48,0.68
01/01/1946,0.2,0.48,0.68
08/01/1946,0.2,0.48,0.68
15/01/1946,0.2,0.48,0.68
22/01/1946,0.2,0.48,0.68
29/01/1946,0.2,0.48,0.68
05/02/1946,0.2,0.48,0.68
12/02/1946,0.2,0.48,0.68
19/02/1946,0.2,0.48,0.68
26/02/1946,0.2,0.48,0.68
05/03/1946,0.2,0.48,0.68
12/03/1946,0.2,0.48,0.68
19/03/1946,0.2,0.48,0.68
26/03/1946,0.2,0.48,0.68
02/04/1946,0.2,0.48,0.68
09/04/1946,0.757,3.4659,4.2229
16/04/1946,0.757,3.7116,4.4686
23/04/1946,0.757,3.1316,3.8886
30/04/1946,0.757,3.3416,4.0986
07/05/1946,0.757,3.9216,4.6786
14/05/1946,0.757,4.0201,4.7771
21/05/1946,0.757,3.9701,4.7271
28/05/1946,0.757,3.3901,4.1471
04/06/1946,0.757,2.4044,3.1614
11/06/1946,0.757,2.6501,3.4071
18/06/1946,0.757,3.403,4.16
25/06/1946,0.757,3.9573,4.7143
02/07/1946,0.757,4.1687,4.9257
09/07/1946,0.757,4.293,5.05
16/07/1946,0.757,4.2173,4.9743
23/07/1946,0.2,0.48,0.68
30/07/1946,0.2,0.48,0.68
06/08/1946,0.2,0.48,0.68
13/08/1946,0.2,0.48,0.68
20/08/1946,0.2,0.48,0.68
27/08/1946,0.2,0.48,0.68
03/09/1946,0.2,0.48,0.68
10/09/1946,0.2,0.48,0.68
17/09/1946,0.2,0.48,0.68
24/09/1946,0.2,0.48,0.68
01/10/1946,0.2,0.48,0.68
08/10/1946,0.2,0.48,0.68
15/10/1946,0.2,0.48,0.68
22/10/1946,0.757,0.79514,1.55214
29/10/1946,0.757,0.49029,1.24729
05/11/1946,0.757,1.8973,2.6543
12/11/1946,0.2,0.48,0.68
19/11/1946,0.2,0.48,0.68
26/11/1946,0.2,0.48,0.68
03/12/1946,0.2,0.48,0.68
10/12/1946,0.2,0.48,0.68
17/12/1946,0.2,0.48,0.68
24/12/1946,0.2,0.48,0.68
01/01/1947,0.2,0.48,0.68
08/01/1947,0.2,0.48,0.68
15/01/1947,0.2,0.48,0.68
22/01/1947,0.2,0.48,0.68
29/01/1947,0.2,0.48,0.68
05/02/1947,0.2,0.48,0.68
12/02/1947,0.2,0.48,0.68
19/02/1947,0.2,0.48,0.68
26/02/1947,0.2,0.48,0.68
05/03/1947,0.2,0.48,0.68
12/03/1947,0.2,0.48,0.68
19/03/1947,0.2,0.48,0.68
26/03/1947,0.2,0.48,0.68
02/04/1947,0.2,0.48,0.68
09/04/1947,0.2,0.48,0.68
16/04/1947,0.2,0.48,0.68
23/04/1947,0.2,0.48,0.68
30/04/1947,0.2,0.48,0.68
07/05/1947,0.2,0.48,0.68
14/05/1947,0.2,0.48,0.68
21/05/1947,0.2,0.48,0.68
28/05/1947,0.757,1.4323,2.1893
04/06/1947,0.2,0.48,0.68
11/06/1947,0.2,0.48,0.68
18/06/1947,0.2,0.48,0.68
25/06/1947,0.2,0.48,0.68
02/07/1947,0.757,3.3687,4.1257
09/07/1947,0.757,3.0216,3.7786
16/07/1947,0.757,2.9587,3.7157
23/07/1947,0.757,3.5759,4.3329
30/07/1947,0.757,3.8244,4.5814
06/08/1947,0.757,3.9687,4.7257
13/08/1947,0.757,4.0587,4.8157
20/08/1947,0.757,4.1344,4.8914
27/08/1947,0.757,4.203,4.96
03/09/1947,0.757,4.2801,5.0371
